ase_0.png,16.499010458478324,111.9999999899678,149.765380859375
ase_1.png,16.49900987152865,111.9999999702449,150.2526092529297
ase_2.png,16.49900784431042,111.99999976887948,150.33811950683594
ase_3.png,16.499004845239714,111.99999924213,150.04367065429688
ase_4.png,16.499000698258474,111.9999979866277,149.57461547851562
ase_5.png,16.498994833046083,111.99999505745176,149.2626953125
ase_6.png,16.49898811225072,111.99999010751758,149.11276245117188
ase_7.png,16.49898251125796,111.9999843784847,149.0832061767578
ase_8.png,16.49897710789444,111.9999768574781,149.11988830566406
ase_9.png,16.498972881293003,111.99996841573005,149.18475341796875
ase_10.png,16.498970304314827,111.99996025632666,149.23973083496094
ase_11.png,16.498969086683253,111.99995229675733,149.27577209472656
ase_12.png,16.49896915645668,111.99994364061968,149.29322814941406
ase_13.png,16.498970498184775,111.99993568881462,149.29302978515625
ase_14.png,16.498973228030692,111.99992741221172,149.28207397460938
ase_15.png,16.49897722452572,111.9999194013222,149.26730346679688
ase_16.png,16.498982495346347,111.99991157416878,149.25462341308594
ase_17.png,16.49898866830049,111.99990432217938,149.2484130859375
ase_18.png,16.498995140904817,111.9998979983649,149.24929809570312
ase_19.png,16.49900190113564,111.99989231027882,149.25543212890625
ase_20.png,16.49900923584496,111.99988689781115,149.26531982421875
ase_21.png,16.49901735486801,111.99988160757803,149.277587890625
ase_22.png,16.499025282530532,111.99987701698693,149.28921508789062
ase_23.png,16.499033797487346,111.99987263034956,149.3001708984375
ase_24.png,16.499041999244195,111.99986889012733,149.30870056152344
ase_25.png,16.49905033717499,111.99986555193054,149.31527709960938
ase_26.png,16.4990595032478,111.99986241301349,149.32034301757812
ase_27.png,16.499067968402926,111.99986000964279,149.3233642578125
ase_28.png,16.499076828387576,111.99985801344701,149.32522583007812
ase_29.png,16.49908555105568,111.99985657927768,149.3260498046875
ase_30.png,16.499094214963375,111.99985569004237,149.3260955810547
ase_31.png,16.499103108071676,111.9998553467192,149.3255615234375
ase_32.png,16.499111782877694,111.99985558424082,149.32467651367188
ase_33.png,16.49912062437816,111.99985642782444,149.32351684570312
ase_34.png,16.49912979722186,111.99985796923676,149.32215881347656
ase_35.png,16.499138841913954,111.99986018243187,149.32073974609375
ase_36.png,16.499147123439307,111.99986284542574,149.319580078125
ase_37.png,16.499155703087624,111.99986628714564,149.31846618652344
ase_38.png,16.49916403728415,111.99987034642288,149.317626953125
ase_39.png,16.499171729053156,111.99987477594702,149.3170623779297
ase_40.png,16.499179131167768,111.9998797243733,149.31674194335938
ase_41.png,16.499186132229315,111.99988509848136,149.31658935546875
ase_42.png,16.499192796229107,111.99989092785009,149.3166046142578
ase_43.png,16.49919931975297,111.9998974186284,149.31674194335938
ase_44.png,16.499205016978063,111.99990384188007,149.3170166015625
ase_45.png,16.49921129036016,111.99991191596106,149.31736755371094
ase_46.png,16.49921660183956,111.99991979091848,149.31768798828125
